scenario,scene_id,valid_pixels,total_pixels,valid_ratio,mean,median,std,min,max,p10,p90
baseline,scene_0035,37,196,0.18877551020408162,0.3213670551776886,0.303379088640213,0.10420690476894379,0.17403492331504822,0.5885889530181885,0.20004412531852722,0.48328912258148193
baseline,scene_0036,48,196,0.24489795918367346,0.4031085968017578,0.41863834857940674,0.1256832629442215,0.10896603018045425,0.6668767929077148,0.2108834683895111,0.5464315414428711
baseline,scene_0037,34,196,0.17346938775510204,0.5668002367019653,0.5924453735351562,0.09802944213151932,0.3020170032978058,0.740332305431366,0.4297901391983032,0.6631191372871399
baseline,scene_0038,33,196,0.1683673469387755,0.2484482377767563,0.24657577276229858,0.1815444976091385,-0.07597080618143082,0.5964040756225586,0.036551348865032196,0.4774502217769623
baseline,scene_0039,26,196,0.1326530612244898,0.38466861844062805,0.35737866163253784,0.10473567992448807,0.1581532210111618,0.5977001786231995,0.2832389175891876,0.5247360467910767
baseline,scene_0040,14,196,0.07142857142857142,0.15563423931598663,0.17917770147323608,0.14226581156253815,-0.12245017290115356,0.40564244985580444,-0.03498458489775658,0.3389175534248352
baseline,scene_0041,29,196,0.14795918367346939,0.2612707018852234,0.29013127088546753,0.12647005915641785,0.0034841736778616905,0.4936939477920532,0.11059305816888809,0.4049470126628876
baseline,scene_0042,39,196,0.1989795918367347,0.6318311095237732,0.6370812654495239,0.09127306938171387,0.3973844647407532,0.8029401302337646,0.5479552745819092,0.7556875944137573
baseline,scene_0043,13,196,0.0663265306122449,0.559517502784729,0.5510338544845581,0.04852091148495674,0.46561020612716675,0.6434715986251831,0.5224109292030334,0.6350034475326538
baseline,scene_0044,47,196,0.23979591836734693,0.419077068567276,0.41811779141426086,0.10348471254110336,0.07794313132762909,0.6171279549598694,0.319456547498703,0.5369479656219482
baseline,scene_0045,36,196,0.1836734693877551,0.5894701480865479,0.5852491855621338,0.09569278359413147,0.3182634115219116,0.7325400710105896,0.4756871461868286,0.7106033563613892
baseline,scene_0046,41,196,0.20918367346938777,0.540960431098938,0.5652756094932556,0.09922869503498077,0.3386519253253937,0.7341353893280029,0.3951224684715271,0.6652042865753174
baseline,scene_0047,38,196,0.19387755102040816,0.341359406709671,0.3355461061000824,0.10198609530925751,0.09740742295980453,0.5432331562042236,0.22051487863063812,0.47994276881217957
baseline,scene_0048,41,196,0.20918367346938777,0.46062132716178894,0.47629326581954956,0.14006973803043365,0.10808979719877243,0.6658972501754761,0.2463124394416809,0.6442313194274902
baseline,scene_0049,35,196,0.17857142857142858,0.3541843295097351,0.3587630093097687,0.11165639013051987,0.13009032607078552,0.5861084461212158,0.18766023218631744,0.5017455816268921
baseline,scene_0050,39,196,0.1989795918367347,0.4858376085758209,0.5166046023368835,0.14910688996315002,0.13914673030376434,0.7422311902046204,0.2630743682384491,0.6428050994873047
baseline,scene_0051,7,196,0.03571428571428571,0.5452463626861572,0.530158281326294,0.08292875438928604,0.4495754539966583,0.6868338584899902,0.45665913820266724,0.63885098695755
baseline,scene_0052,4,196,0.02040816326530612,0.18329976499080658,0.18380805850028992,0.0993506982922554,0.029115598648786545,0.3043026924133301,0.07552333921194077,0.2778036892414093
baseline,scene_0053,37,196,0.18877551020408162,0.36880308389663696,0.37012189626693726,0.11290554702281952,0.12683896720409393,0.5689893364906311,0.24334903061389923,0.5070914030075073
baseline,scene_0054,17,196,0.08673469387755102,0.24419492483139038,0.24877485632896423,0.12324868142604828,0.03610985726118088,0.48427116870880127,0.05442781001329422,0.37364181876182556
baseline,scene_0055,34,196,0.17346938775510204,0.39156293869018555,0.3868284523487091,0.1296941041946411,0.13936468958854675,0.6447188854217529,0.22542761266231537,0.5479134321212769
baseline,scene_0056,33,196,0.1683673469387755,0.6592556238174438,0.6690011620521545,0.07437244802713394,0.521267831325531,0.7863115072250366,0.5619041919708252,0.7566615343093872
baseline,scene_0057,8,196,0.04081632653061224,0.33570596575737,0.33677369356155396,0.11991512775421143,0.14992615580558777,0.5419308543205261,0.17865397036075592,0.4656566381454468
baseline,scene_0058,32,196,0.16326530612244897,0.33320319652557373,0.3330475091934204,0.1060604602098465,0.08453002572059631,0.5326461791992188,0.2164747267961502,0.4762592017650604
baseline,scene_0059,47,196,0.23979591836734693,0.41151732206344604,0.42447996139526367,0.12777778506278992,0.1832481175661087,0.6569505333900452,0.2375507354736328,0.5860564708709717
baseline,scene_0060,35,196,0.17857142857142858,0.5802918672561646,0.5984951257705688,0.09615949541330338,0.312595009803772,0.6977715492248535,0.4432331621646881,0.684076726436615
baseline,scene_0061,49,196,0.25,0.3702108860015869,0.3781742453575134,0.11857298016548157,0.10575715452432632,0.5925564765930176,0.20592032372951508,0.5157450437545776
baseline,scene_0062,38,196,0.19387755102040816,0.3152812421321869,0.3171718716621399,0.12728901207447052,0.06031469255685806,0.546069860458374,0.1333458572626114,0.4638456702232361
baseline,scene_0063,39,196,0.1989795918367347,0.4694254398345947,0.46671193838119507,0.13733014464378357,0.1894381195306778,0.690326452255249,0.28166866302490234,0.6218036413192749
baseline,scene_0064,41,196,0.20918367346938777,0.47341376543045044,0.4976238012313843,0.12253127247095108,0.14741623401641846,0.6827492713928223,0.3185060918331146,0.6033254861831665
baseline,scene_0065,11,196,0.05612244897959184,0.25972747802734375,0.27100539207458496,0.10105842351913452,0.053021885454654694,0.447694331407547,0.1661033034324646,0.35451531410217285
baseline,scene_0066,3,196,0.015306122448979591,0.4203602075576782,0.4221973121166229,0.03217027336359024,0.3800734281539917,0.45880991220474243,0.3884982168674469,0.45148739218711853
baseline,scene_0067,19,196,0.09693877551020408,0.404927521944046,0.41051825881004333,0.15470412373542786,0.10939430445432663,0.6282953023910522,0.17894794046878815,0.5878821015357971
baseline,scene_0068,2,196,0.01020408163265306,0.4718645215034485,0.45143458247184753,0.020429939031600952,0.45143458247184753,0.49229446053504944,0.4555205702781677,0.48820847272872925
baseline,scene_0069,26,196,0.1326530612244898,0.5513941049575806,0.5688389539718628,0.09152980148792267,0.3268275856971741,0.7316735982894897,0.42353934049606323,0.6566447019577026
baseline,scene_0070,32,196,0.16326530612244897,0.5826780200004578,0.5780878067016602,0.08409468084573746,0.39689362049102783,0.7675977945327759,0.4815030097961426,0.6861686110496521
baseline,scene_0071,44,196,0.22448979591836735,0.3213985860347748,0.31192299723625183,0.1168641671538353,0.08429048955440521,0.5344835519790649,0.14870226383209229,0.4790700078010559
baseline,scene_0072,48,196,0.24489795918367346,0.3794444799423218,0.3965851068496704,0.09391895681619644,0.13620525598526,0.5354747176170349,0.2516328692436218,0.49970003962516785
baseline,scene_0073,20,196,0.10204081632653061,0.4579758644104004,0.4538489878177643,0.09625044465065002,0.29255297780036926,0.6246539354324341,0.3518470823764801,0.5923823714256287
baseline,scene_0074,23,196,0.11734693877551021,0.5165256261825562,0.5119819641113281,0.09005381911993027,0.3615413308143616,0.7136907577514648,0.433015912771225,0.6316981911659241
baseline,scene_0075,41,196,0.20918367346938777,0.575089156627655,0.5844388008117676,0.11265666037797928,0.30894145369529724,0.8373880386352539,0.41684332489967346,0.7084361910820007
baseline,scene_0076,30,196,0.15306122448979592,0.2828972041606903,0.30114150047302246,0.09543715417385101,0.13434866070747375,0.4441220164299011,0.16534225642681122,0.40473318099975586
baseline,scene_0077,20,196,0.10204081632653061,0.634583592414856,0.644266664981842,0.06507644802331924,0.47667989134788513,0.7354742288589478,0.5436453223228455,0.7077145576477051
baseline,scene_0078,47,196,0.23979591836734693,0.49156439304351807,0.53231281042099,0.1507134884595871,0.1318124532699585,0.7514835596084595,0.29995229840278625,0.6639907956123352
baseline,scene_0079,30,196,0.15306122448979592,0.5945290923118591,0.5954433679580688,0.08793939650058746,0.3861473798751831,0.7410277128219604,0.4848785400390625,0.7024489641189575
baseline,scene_0080,39,196,0.1989795918367347,0.5767890214920044,0.5775874853134155,0.09962896257638931,0.2868790924549103,0.7530708312988281,0.4590015709400177,0.7006993889808655
baseline,scene_0081,42,196,0.21428571428571427,0.49044182896614075,0.5288059711456299,0.11762308329343796,0.18742735683918,0.6772550940513611,0.3156691789627075,0.6042449474334717
baseline,scene_0082,9,196,0.04591836734693878,0.6296834349632263,0.6796684265136719,0.1330946534872055,0.30472713708877563,0.7758822441101074,0.5114054679870605,0.747929036617279
baseline,scene_0083,34,196,0.17346938775510204,0.5370422601699829,0.5430695414543152,0.13348393142223358,0.1216580718755722,0.7463423013687134,0.3977022171020508,0.6934911608695984
baseline,scene_0084,47,196,0.23979591836734693,0.5952409505844116,0.6071157455444336,0.11817233264446259,0.24617722630500793,0.7925351858139038,0.4465860426425934,0.7456458210945129
baseline,scene_0085,14,196,0.07142857142857142,0.6993710994720459,0.7528899908065796,0.12912136316299438,0.29228654503822327,0.8007848262786865,0.6049317717552185,0.7900880575180054
baseline,scene_0086,7,196,0.03571428571428571,0.33659565448760986,0.35468029975891113,0.12070121616125107,0.19196146726608276,0.5811291933059692,0.20164711773395538,0.45849844813346863
baseline,scene_0087,46,196,0.23469387755102042,0.37436047196388245,0.3784569799900055,0.0895795077085495,0.1409107744693756,0.5468657612800598,0.257055401802063,0.49141454696655273
baseline,scene_0088,22,196,0.11224489795918367,0.6275830268859863,0.6098314523696899,0.06352559477090836,0.507270872592926,0.7669637203216553,0.5495404005050659,0.6916959285736084
baseline,scene_0089,32,196,0.16326530612244897,0.5840004682540894,0.5917603969573975,0.07316752523183823,0.3588361442089081,0.7328375577926636,0.4872153699398041,0.6604670882225037
baseline,scene_0090,37,196,0.18877551020408162,0.5783990025520325,0.5890806913375854,0.08689868450164795,0.34381425380706787,0.6937965154647827,0.44662949442863464,0.6794517636299133
baseline,scene_0091,43,196,0.2193877551020408,0.41345739364624023,0.42531704902648926,0.1306367665529251,0.16307039558887482,0.6457251906394958,0.21544736623764038,0.6048188805580139
baseline,scene_0092,29,196,0.14795918367346939,0.319877952337265,0.337559312582016,0.09555681049823761,0.11244861781597137,0.5757277011871338,0.19475804269313812,0.41404515504837036
baseline,scene_0093,25,196,0.12755102040816327,0.59089195728302,0.6241147518157959,0.11980713158845901,0.30838191509246826,0.7724833488464355,0.4190039038658142,0.7151286602020264
baseline,scene_0094,13,196,0.0663265306122449,0.6571244597434998,0.6949184536933899,0.10040616989135742,0.46494269371032715,0.805840253829956,0.5056014060974121,0.7638903260231018
baseline,scene_0095,44,196,0.22448979591836735,0.46388062834739685,0.47873455286026,0.11587399989366531,0.13927647471427917,0.7011219263076782,0.2885815501213074,0.5932028889656067
baseline,scene_0096,14,196,0.07142857142857142,0.7346039414405823,0.7713415026664734,0.08465316891670227,0.5710160732269287,0.8377070426940918,0.6110377907752991,0.8137103319168091
baseline,scene_0097,37,196,0.18877551020408162,0.6393348574638367,0.648665726184845,0.06909909844398499,0.4525243043899536,0.7860604524612427,0.5377830266952515,0.7267916798591614
baseline,scene_0098,35,196,0.17857142857142858,0.7509349584579468,0.7602148056030273,0.05433354154229164,0.5792176127433777,0.852281928062439,0.6971123218536377,0.8109427094459534
baseline,scene_0099,27,196,0.1377551020408163,0.5858970880508423,0.5759111642837524,0.06876596808433533,0.4607166051864624,0.7133477330207825,0.477388858795166,0.6701275110244751
baseline,scene_0100,48,196,0.24489795918367346,0.6182830333709717,0.6254514455795288,0.08748859912157059,0.36400163173675537,0.7768925428390503,0.48362672328948975,0.7055661678314209
baseline,scene_0101,27,196,0.1377551020408163,0.4141896665096283,0.41083234548568726,0.09861676394939423,0.20002609491348267,0.6119972467422485,0.29394054412841797,0.535452663898468
baseline,scene_0102,58,196,0.29591836734693877,0.35266104340553284,0.3568294048309326,0.1258281022310257,0.0757054015994072,0.6018026471138,0.17904025316238403,0.5192857384681702
baseline,scene_0103,42,196,0.21428571428571427,0.6615107655525208,0.6525914669036865,0.07194817066192627,0.45697760581970215,0.7990310192108154,0.5674929618835449,0.7528539896011353
baseline,scene_0104,26,196,0.1326530612244898,0.2922208905220032,0.3055779039859772,0.12243327498435974,0.04305135831236839,0.5534355640411377,0.14609743654727936,0.4347527027130127
baseline,scene_0105,42,196,0.21428571428571427,0.39683330059051514,0.3937543034553528,0.13393257558345795,0.14830338954925537,0.7060917615890503,0.22968128323554993,0.6283051371574402
baseline,scene_0106,25,196,0.12755102040816327,0.6025046110153198,0.6107397079467773,0.09597019851207733,0.3320596218109131,0.7446365356445312,0.46543365716934204,0.7051557898521423
baseline,scene_0107,10,196,0.05102040816326531,0.46715497970581055,0.4800073504447937,0.09643460065126419,0.23713254928588867,0.5634289979934692,0.36160972714424133,0.5547029376029968
baseline,scene_0108,43,196,0.2193877551020408,0.5678439736366272,0.585227370262146,0.09570686519145966,0.3158373534679413,0.7168797254562378,0.4296164810657501,0.6664102673530579
baseline,scene_0109,24,196,0.12244897959183673,0.5575589537620544,0.5416027903556824,0.1199999451637268,0.2875887155532837,0.7557109594345093,0.409236341714859,0.684808075428009
baseline,scene_0110,22,196,0.11224489795918367,0.5039207935333252,0.5417207479476929,0.1102590560913086,0.2856384217739105,0.6269859671592712,0.3416544497013092,0.6141918301582336
baseline,scene_0111,20,196,0.10204081632653061,0.4200684726238251,0.4417611360549927,0.07083708792924881,0.2825254201889038,0.542705237865448,0.3060396611690521,0.5105983018875122
baseline,scene_0112,24,196,0.12244897959183673,0.7390941977500916,0.7605768442153931,0.07758773863315582,0.48035162687301636,0.8613444566726685,0.6705748438835144,0.8040775060653687
baseline,scene_0113,25,196,0.12755102040816327,0.395214706659317,0.39390021562576294,0.15446768701076508,0.06664185225963593,0.6497675180435181,0.18507491052150726,0.5931068658828735
baseline,scene_0114,20,196,0.10204081632653061,0.5739688873291016,0.5736385583877563,0.06990975886583328,0.4282990097999573,0.7118189334869385,0.49068155884742737,0.6572101712226868
baseline,scene_0115,47,196,0.23979591836734693,0.39343923330307007,0.4024086594581604,0.08635104447603226,0.19354766607284546,0.556024432182312,0.28607243299484253,0.4970611333847046
baseline,scene_0116,30,196,0.15306122448979592,0.49313536286354065,0.5049880743026733,0.07997661828994751,0.310691237449646,0.6019518375396729,0.3854922354221344,0.5791322588920593
baseline,scene_0117,41,196,0.20918367346938777,0.29477015137672424,0.307658851146698,0.14501798152923584,0.018719308078289032,0.6340878009796143,0.09861043840646744,0.4593377113342285
baseline,scene_0118,38,196,0.19387755102040816,0.4278144836425781,0.4158450663089752,0.10987130552530289,0.21556204557418823,0.6663631796836853,0.28995510935783386,0.5752573013305664
baseline,scene_0119,29,196,0.14795918367346939,0.3381190598011017,0.3147834241390228,0.11238960176706314,0.11642643809318542,0.5565444231033325,0.22462689876556396,0.5041330456733704
baseline,scene_0120,11,196,0.05612244897959184,0.3296259939670563,0.33932408690452576,0.11877389997243881,0.12639541923999786,0.4950579106807709,0.14467091858386993,0.4562431573867798
baseline,scene_0121,5,196,0.025510204081632654,0.4761645793914795,0.47416985034942627,0.04047649726271629,0.4258977174758911,0.5490279197692871,0.43854087591171265,0.5191054940223694
baseline,scene_0122,12,196,0.061224489795918366,0.42524415254592896,0.40530258417129517,0.09227273613214493,0.26646021008491516,0.5806955695152283,0.3188501298427582,0.5173280239105225
baseline,scene_0123,16,196,0.08163265306122448,0.5034141540527344,0.4966682195663452,0.08140765130519867,0.290654718875885,0.69703209400177,0.44743913412094116,0.5635733604431152
baseline,scene_0124,33,196,0.1683673469387755,0.5295774340629578,0.5196716785430908,0.11689260601997375,0.25007787346839905,0.7301510572433472,0.37862205505371094,0.6723618507385254
baseline,scene_0125,25,196,0.12755102040816327,0.5187042951583862,0.5110995173454285,0.09084543585777283,0.3465030789375305,0.6716814041137695,0.4130532443523407,0.6606758236885071
baseline,scene_0126,42,196,0.21428571428571427,0.39085057377815247,0.39008408784866333,0.09818316251039505,0.1939879208803177,0.5940626263618469,0.26748228073120117,0.5043189525604248
baseline,scene_0127,46,196,0.23469387755102042,0.4311802089214325,0.423366904258728,0.08084074407815933,0.23365938663482666,0.6183552145957947,0.33634257316589355,0.5142741203308105
baseline,scene_0128,18,196,0.09183673469387756,0.3381366431713104,0.33004653453826904,0.1430724412202835,0.07903227210044861,0.5821418762207031,0.1712702512741089,0.5171132683753967
baseline,scene_0129,31,196,0.15816326530612246,0.2769828736782074,0.27134209871292114,0.13114289939403534,0.0287788026034832,0.5574306845664978,0.07880198210477829,0.4547572433948517
baseline,scene_0130,26,196,0.1326530612244898,0.6602359414100647,0.6725403070449829,0.07519015669822693,0.4942367970943451,0.7720302939414978,0.561607837677002,0.7492005825042725
baseline,scene_0131,48,196,0.24489795918367346,0.40123170614242554,0.39405557513237,0.09749652445316315,0.12517628073692322,0.6146795749664307,0.2951006591320038,0.5293849110603333
baseline,scene_0132,34,196,0.17346938775510204,0.7354550957679749,0.7661160230636597,0.10232555121183395,0.372245728969574,0.8386002779006958,0.6712985038757324,0.8165903687477112
baseline,scene_0133,9,196,0.04591836734693878,0.42710795998573303,0.46336716413497925,0.060451239347457886,0.273698091506958,0.4731026589870453,0.37079402804374695,0.4687694311141968
baseline,scene_0134,45,196,0.22959183673469388,0.43659889698028564,0.45668256282806396,0.10030680894851685,0.20173244178295135,0.6337556838989258,0.2843455970287323,0.5450567007064819
baseline,scene_0135,37,196,0.18877551020408162,0.7035124897956848,0.7405409812927246,0.1135278269648552,0.35879749059677124,0.8407958745956421,0.5502097606658936,0.7953973412513733
baseline,scene_0136,21,196,0.10714285714285714,0.6994266510009766,0.712360680103302,0.0807739868760109,0.42608898878097534,0.8145818114280701,0.6406997442245483,0.771668553352356
baseline,scene_0137,31,196,0.15816326530612246,0.6574527025222778,0.6602357625961304,0.07490557432174683,0.5037029981613159,0.8020709753036499,0.5491609573364258,0.7551993727684021
baseline,scene_0138,25,196,0.12755102040816327,0.4222067892551422,0.44900578260421753,0.10760825127363205,0.2509678304195404,0.639387845993042,0.2736687660217285,0.5550422072410583
baseline,scene_0139,19,196,0.09693877551020408,0.6056286692619324,0.6383832693099976,0.07400085031986237,0.38507264852523804,0.6808247566223145,0.528857409954071,0.6724482178688049
baseline,scene_0140,9,196,0.04591836734693878,0.44410672783851624,0.4374784231185913,0.13809335231781006,0.2569564878940582,0.6631998419761658,0.2662621736526489,0.6395557522773743
baseline,scene_0141,13,196,0.0663265306122449,0.44134294986724854,0.4345426857471466,0.08816848695278168,0.2996852397918701,0.617973804473877,0.32068967819213867,0.5511571764945984
baseline,scene_0142,39,196,0.1989795918367347,0.3789936304092407,0.3745949864387512,0.09058096259832382,0.19657495617866516,0.5662100911140442,0.2792579233646393,0.49100741744041443
baseline,scene_0143,16,196,0.08163265306122448,0.35428303480148315,0.3465866446495056,0.0939352735877037,0.13408330082893372,0.491585910320282,0.24987468123435974,0.4684283435344696
baseline,scene_0144,48,196,0.24489795918367346,0.38079044222831726,0.3973214626312256,0.08368019014596939,0.2046760618686676,0.5558940172195435,0.265346884727478,0.48973798751831055
baseline,scene_0145,27,196,0.1377551020408163,0.6720060706138611,0.6834587454795837,0.09430408477783203,0.4315062463283539,0.7920599579811096,0.556224524974823,0.7748395204544067
baseline,scene_0146,14,196,0.07142857142857142,0.5657054781913757,0.581791341304779,0.09328117966651917,0.31920093297958374,0.7056387662887573,0.46822577714920044,0.6643995046615601
baseline,scene_0147,28,196,0.14285714285714285,0.5728532671928406,0.574611246585846,0.09084859490394592,0.34041449427604675,0.7367770671844482,0.45898935198783875,0.6772788763046265
baseline,scene_0148,52,196,0.2653061224489796,0.6727806329727173,0.6649381518363953,0.07858864963054657,0.44765907526016235,0.8399255275726318,0.5863296985626221,0.7720583081245422
baseline,scene_0149,45,196,0.22959183673469388,0.7013950943946838,0.7147882580757141,0.1006464809179306,0.362515389919281,0.8397445678710938,0.5836671590805054,0.7967192530632019
baseline,scene_0150,15,196,0.07653061224489796,0.2845017910003662,0.3126034140586853,0.14812172949314117,-0.01841259002685547,0.5007613301277161,0.06371407210826874,0.4441561698913574
baseline,scene_0151,35,196,0.17857142857142858,0.36195963621139526,0.369204044342041,0.11234240978956223,0.1321120411157608,0.5477935075759888,0.21365989744663239,0.49725425243377686
baseline,scene_0152,42,196,0.21428571428571427,0.6882464289665222,0.7023181915283203,0.10606998950242996,0.3323129117488861,0.8209692239761353,0.5360202193260193,0.8027337789535522
baseline,scene_0153,33,196,0.1683673469387755,0.7109034061431885,0.7456953525543213,0.09638712555170059,0.4378870129585266,0.8191609382629395,0.5638288855552673,0.8071972727775574
baseline,scene_0154,10,196,0.05102040816326531,0.39208412170410156,0.39679044485092163,0.05703195556998253,0.29447948932647705,0.48443442583084106,0.33521655201911926,0.4813240170478821
baseline,scene_0155,11,196,0.05612244897959184,0.4295756220817566,0.41263288259506226,0.0896933376789093,0.3026549816131592,0.5831223726272583,0.3331024646759033,0.5775920748710632
baseline,scene_0156,2,196,0.01020408163265306,0.5050281882286072,0.4250590205192566,0.07996916770935059,0.4250590205192566,0.5849973559379578,0.4410528540611267,0.5690035223960876
baseline,scene_0157,21,196,0.10714285714285714,0.41799458861351013,0.4259660840034485,0.08047159016132355,0.2617349624633789,0.551591157913208,0.30705198645591736,0.5156651139259338
baseline,scene_0158,17,196,0.08673469387755102,0.66122967004776,0.6778011322021484,0.08303199708461761,0.4067066013813019,0.7717678546905518,0.6015913486480713,0.7489051818847656
baseline,scene_0159,40,196,0.20408163265306123,0.6971107721328735,0.7152277231216431,0.10977300256490707,0.2553613483905792,0.8668382167816162,0.5632362961769104,0.8171728253364563
baseline,scene_0160,43,196,0.2193877551020408,0.35581931471824646,0.3781338930130005,0.12153495848178864,0.10998833179473877,0.6000946164131165,0.15933063626289368,0.4952811300754547
baseline,scene_0161,47,196,0.23979591836734693,0.3447670042514801,0.3514270782470703,0.11242459714412689,0.031040392816066742,0.5460765361785889,0.20910750329494476,0.4865270256996155
baseline,scene_0162,48,196,0.24489795918367346,0.25672388076782227,0.26324209570884705,0.12771961092948914,-0.009975053369998932,0.5133726000785828,0.07192964851856232,0.40827012062072754
baseline,scene_0163,34,196,0.17346938775510204,0.27795204520225525,0.29551663994789124,0.11744392663240433,0.02424652874469757,0.5358814597129822,0.09631635993719101,0.3967960476875305
baseline,scene_0164,32,196,0.16326530612244897,0.37908875942230225,0.3956696391105652,0.10615125298500061,0.14248396456241608,0.61115562915802,0.23035432398319244,0.5085087418556213
baseline,scene_0165,12,196,0.061224489795918366,0.36813247203826904,0.42158228158950806,0.134858638048172,0.12937484681606293,0.5884419679641724,0.1577170193195343,0.48299455642700195
baseline,scene_0166,29,196,0.14795918367346939,0.43484416604042053,0.4353088140487671,0.11307163536548615,0.20933756232261658,0.7063440084457397,0.3192945718765259,0.5621856451034546
baseline,scene_0167,45,196,0.22959183673469388,0.4172399342060089,0.44478216767311096,0.10772216320037842,0.12017299979925156,0.6154284477233887,0.2784227132797241,0.5328954458236694
baseline,scene_0168,20,196,0.10204081632653061,0.6489552855491638,0.6871412396430969,0.14841271936893463,0.31010740995407104,0.8311028480529785,0.43858635425567627,0.804348349571228
baseline,scene_0169,37,196,0.18877551020408162,0.7163404226303101,0.7378907799720764,0.0801238939166069,0.5292705297470093,0.8489384651184082,0.5750081539154053,0.7994132041931152
baseline,scene_0170,15,196,0.07653061224489796,0.6401246786117554,0.7120097279548645,0.15715156495571136,0.22934548556804657,0.7902852296829224,0.4310387969017029,0.779742419719696
baseline,scene_0171,9,196,0.04591836734693878,0.4314025938510895,0.43382084369659424,0.05597757548093796,0.33486655354499817,0.5402668118476868,0.3647177815437317,0.48864156007766724
baseline,scene_0172,33,196,0.1683673469387755,0.3751576840877533,0.4002283215522766,0.09633495658636093,0.1675397902727127,0.5516234636306763,0.265540212392807,0.4718974232673645
baseline,scene_0173,9,196,0.04591836734693878,0.3903649151325226,0.38905900716781616,0.07962708175182343,0.29563233256340027,0.5423544645309448,0.30036014318466187,0.48941221833229065
baseline,scene_0174,42,196,0.21428571428571427,0.3249950110912323,0.3336948752403259,0.12350861728191376,0.10829131305217743,0.588034451007843,0.16238385438919067,0.47576138377189636
baseline,scene_0175,41,196,0.20918367346938777,0.33060744404792786,0.33056506514549255,0.13601866364479065,-0.10947784781455994,0.5779818296432495,0.1886826455593109,0.4999138116836548
baseline,scene_0176,50,196,0.25510204081632654,0.27433156967163086,0.2757819890975952,0.12075492739677429,0.0070870742201805115,0.5488609075546265,0.1290406584739685,0.4139738976955414
baseline,scene_0177,29,196,0.14795918367346939,0.7365450263023376,0.7654520273208618,0.09024819731712341,0.4403296709060669,0.8579728603363037,0.6317099332809448,0.8116884827613831
baseline,scene_0178,26,196,0.1326530612244898,0.3828771412372589,0.3941369950771332,0.08558513224124908,0.18616768717765808,0.5487040877342224,0.25443968176841736,0.4758504629135132
baseline,scene_0179,47,196,0.23979591836734693,0.7075365781784058,0.7281286716461182,0.09334476292133331,0.4616231322288513,0.841869592666626,0.575082540512085,0.8062068819999695
baseline,scene_0180,46,196,0.23469387755102042,0.28374502062797546,0.2652720808982849,0.12351783365011215,0.032307665795087814,0.5354713797569275,0.1225380077958107,0.43628570437431335
baseline,scene_0181,36,196,0.1836734693877551,0.6870644092559814,0.7152773141860962,0.11229869723320007,0.3406609296798706,0.821505606174469,0.5824886560440063,0.7870775461196899
baseline,scene_0182,6,196,0.030612244897959183,0.6042311191558838,0.584764301776886,0.08136940002441406,0.49405381083488464,0.7024462819099426,0.5012033581733704,0.6909260749816895
baseline,scene_0183,21,196,0.10714285714285714,0.4293314814567566,0.4170336127281189,0.1285725086927414,0.10889308899641037,0.6316219568252563,0.27310919761657715,0.5731877088546753
baseline,scene_0184,14,196,0.07142857142857142,0.49682578444480896,0.5105636119842529,0.08199011534452438,0.3359520137310028,0.6433220505714417,0.3953583240509033,0.5754381418228149
baseline,scene_0185,3,196,0.015306122448979591,0.3089159429073334,0.362976998090744,0.0894249826669693,0.18287381529808044,0.3808969557285309,0.21889445185661316,0.37731295824050903
baseline,scene_0186,33,196,0.1683673469387755,0.34978970885276794,0.35665902495384216,0.11150513589382172,0.09353654086589813,0.6078923940658569,0.19105151295661926,0.4831697940826416
baseline,scene_0187,41,196,0.20918367346938777,0.3425959646701813,0.33860498666763306,0.12240644544363022,0.16065961122512817,0.6018226146697998,0.18603286147117615,0.4893204867839813
baseline,scene_0188,27,196,0.1377551020408163,0.38299959897994995,0.3769632577896118,0.08535555750131607,0.20610050857067108,0.5575382113456726,0.2991715371608734,0.5021904110908508
baseline,scene_0189,27,196,0.1377551020408163,0.631701648235321,0.6520317792892456,0.10567490756511688,0.37878289818763733,0.7849392890930176,0.47603774070739746,0.7537056803703308
baseline,scene_0190,8,196,0.04081632653061224,0.57562255859375,0.6333001852035522,0.1640489101409912,0.2807772159576416,0.7444770336151123,0.31335121393203735,0.7309836149215698
baseline,scene_0191,19,196,0.09693877551020408,0.37800297141075134,0.4066639244556427,0.14035595953464508,0.11145489662885666,0.5810760855674744,0.20234903693199158,0.5493324995040894
baseline,scene_0192,45,196,0.22959183673469388,0.36454689502716064,0.37887510657310486,0.10688377171754837,0.11408443003892899,0.5717902779579163,0.2396100014448166,0.4878024458885193
baseline,scene_0193,22,196,0.11224489795918367,0.31092730164527893,0.2731049358844757,0.143084317445755,0.06476455926895142,0.591270923614502,0.16847632825374603,0.49881434440612793
baseline,scene_0194,40,196,0.20408163265306123,0.6741644740104675,0.6995015144348145,0.09123146533966064,0.42687323689460754,0.817253589630127,0.5404469966888428,0.7764332294464111
baseline,scene_0195,43,196,0.2193877551020408,0.6460787653923035,0.6715999841690063,0.1242491751909256,0.38388192653656006,0.8153474926948547,0.4713006317615509,0.7806341648101807
baseline,scene_0196,35,196,0.17857142857142858,0.25200703740119934,0.24922937154769897,0.13468940556049347,0.04483518749475479,0.5317528247833252,0.09249108284711838,0.42094793915748596
baseline,scene_0197,33,196,0.1683673469387755,0.6724980473518372,0.7217421531677246,0.13622170686721802,0.2972170114517212,0.8441707491874695,0.46639177203178406,0.8112549781799316
